ANO,IBGE7,NOME,TTREVA_EF_TOTAL,TTREVA_EM_TOTAL,TXMOINF,TXBRUTAMORT,TXCOBPLP,PINTERDRSAI,REN_PIBPC_D,REN_PVAAGR,REN_PVAIND,POP_TOT
2014,5000203,Água Clara,6.30,21.00,4.05,4.22,19.00,1.82,28.66,56.05,5.63,14210
2014,5000252,Alcinópolis,5.90,13.40,,2.82,4.86,0.00,22.66,53.88,3.26,4961
2014,5000609,Amambai,4.40,13.20,27.38,7.19,8.87,6.25,14.99,26.60,7.35,37144
2014,5000708,Anastácio,5.10,13.50,20.50,6.33,8.48,1.04,10.57,19.48,10.59,24642
2014,5000807,Anaurilândia,8.20,9.10,27.78,6.59,9.66,10.61,15.52,40.56,7.63,8801
2014,5000856,Angélica,3.50,9.10,12.74,6.31,39.08,11.85,32.58,44.38,23.19,9991
2014,5000906,Antônio João,4.00,11.80,0.00,5.57,5.85,9.34,12.72,39.05,4.11,8612
2014,5001003,Aparecida do Taboado,4.80,15.50,8.65,6.60,23.67,6.53,24.77,19.46,34.67,24078
2014,5001102,Aquidauana,4.10,10.30,19.82,6.62,13.58,1.13,12.81,18.20,9.24,46998
2014,5001243,Aral Moreira,5.30,4.90,12.58,3.93,5.73,5.46,34.56,48.43,3.78,11209
2014,5001508,Bandeirantes,5.20,8.10,11.11,6.21,9.34,2.51,29.84,59.29,6.12,6759
2014,5001904,Bataguassu,3.80,14.30,25.71,5.36,14.01,5.46,23.04,6.90,35.53,21463
2014,5002001,Batayporã,8.30,9.80,17.54,5.63,11.15,11.38,22.56,25.81,26.79,11188
2014,5002100,Bela Vista,4.10,10.80,10.89,6.04,7.10,2.54,13.29,28.58,12.01,24002
2014,5002159,Bodoquena,4.20,10.00,9.71,3.28,8.43,5.85,18.85,16.62,30.71,7938
2014,5002209,Bonito,5.40,15.40,23.68,5.33,8.14,1.77,20.28,27.94,6.42,20825
2014,5002308,Brasilândia,6.10,15.20,0.00,4.70,12.09,5.10,50.12,76.46,2.78,11923
2014,5002407,Caarapó,4.80,11.50,20.41,5.36,13.90,4.14,26.23,27.34,21.61,28001
2014,5002605,Camapuã,3.90,10.60,4.69,5.82,17.64,1.65,18.57,39.07,3.86,13751
2014,5002704,Campo Grande,2.70,12.40,7.96,5.87,28.94,0.44,22.24,1.08,19.03,843120
2014,5002803,Caracol,6.60,20.30,34.09,3.99,4.06,8.02,13.41,50.21,2.95,5769
2014,5002902,Cassilândia,3.90,11.20,10.34,7.65,17.42,2.55,17.27,14.29,15.28,21557
2014,5002951,Chapadão do Sul,2.60,10.50,9.37,3.23,26.64,2.33,49.92,25.28,6.41,21948
2014,5003108,Corguinho,6.10,16.40,0.00,3.52,7.09,1.18,13.09,43.65,3.71,5403
2014,5003157,Coronel Sapucaia,7.50,10.20,22.36,7.34,4.00,3.56,9.05,25.68,5.52,14712
2014,5003207,Corumbá,4.00,13.20,23.13,6.26,19.72,3.51,22.60,10.07,30.54,108010
2014,5003256,Costa Rica,3.60,9.90,5.12,5.84,29.11,2.36,47.23,49.03,15.75,19175
2014,5003306,Coxim,5.60,11.80,7.12,5.87,13.82,3.45,18.07,16.80,11.55,33045
2014,5003454,Deodápolis,2.30,4.90,20.20,6.20,25.75,7.75,13.51,26.14,7.82,12588
2014,5003488,Dois Irmãos do Buriti,4.70,9.60,15.15,5.51,5.34,3.43,12.41,41.25,5.88,10880
2014,5003504,Douradina,5.40,7.60,26.32,4.94,18.02,2.05,11.03,19.54,5.35,5670
2014,5003702,Dourados,4.00,12.00,15.86,6.13,31.26,1.92,26.05,7.60,15.68,210218
2014,5003751,Eldorado,5.50,16.60,9.90,5.46,8.30,4.02,16.97,25.45,13.52,12079
2014,5003801,Fátima do Sul,3.80,7.90,4.15,7.69,20.56,3.35,13.47,10.31,11.82,19240
2014,5003900,Figueirão,9.80,11.70,19.61,3.66,5.76,2.56,19.04,50.92,3.85,3005
2014,5004007,Glória de Dourados,2.10,7.30,0.00,8.39,21.42,13.05,11.73,24.00,5.44,10008
2014,5004106,Guia Lopes da Laguna,4.00,7.90,5.95,6.56,9.40,4.39,13.80,20.52,15.42,10211
2014,5004304,Iguatemi,5.70,12.20,23.81,5.73,6.23,4.28,16.96,31.33,15.93,15534
2014,5004403,Inocência,4.60,7.20,27.03,4.68,13.36,1.82,21.37,43.61,6.10,7687
2014,5004502,Itaporã,5.30,16.00,7.84,4.39,13.87,1.72,18.30,28.84,13.34,22568
2014,5004601,Itaquiraí,7.00,11.20,3.69,4.32,6.67,7.05,17.68,35.50,17.24,19920
2014,5004700,Ivinhema,3.90,10.70,5.32,6.51,28.57,5.71,22.74,34.17,14.34,22881
2014,5004809,Japorã,7.70,12.60,27.03,5.22,2.02,4.03,7.73,31.21,3.57,8429
2014,5004908,Jaraguari,4.60,13.30,0.00,3.10,5.34,0.63,15.31,43.54,3.20,6779
2014,5005004,Jardim,6.70,11.20,19.78,6.04,13.43,1.97,13.69,10.43,7.87,25328
2014,5005103,Jateí,3.00,11.60,21.74,5.44,27.30,6.73,32.15,66.19,4.15,4044
2014,5005152,Juti,7.40,9.30,43.10,6.80,5.79,1.20,20.67,56.71,4.40,6321
2014,5005202,Ladário,5.30,9.60,17.41,5.17,16.05,3.22,11.59,1.81,7.14,21488
2014,5005251,Laguna Carapã,7.40,13.40,9.71,3.89,10.58,8.07,37.85,59.93,4.45,6935
2014,5005400,Maracaju,5.40,12.90,15.41,4.73,18.65,0.88,33.98,33.77,11.99,42101
2014,5005608,Miranda,3.70,14.20,19.42,5.54,9.23,2.08,11.69,18.81,7.72,26890
2014,5005681,Mundo Novo,6.60,11.10,16.89,8.61,10.67,8.53,16.38,10.05,22.10,17773
2014,5005707,Naviraí,3.50,11.90,18.07,6.31,16.80,1.33,20.97,14.59,25.70,50692
2014,5005806,Nioaque,4.70,14.90,20.62,3.98,9.54,1.18,11.94,37.05,3.51,14305
2014,5006002,Nova Alvorada do Sul,5.90,10.60,16.53,3.88,29.67,1.27,37.31,42.53,18.93,19086
2014,5006200,Nova Andradina,2.10,11.90,11.39,5.44,16.99,1.98,26.68,23.89,23.14,50010
2014,5006259,Novo Horizonte do Sul,4.80,10.10,19.42,6.98,31.29,4.90,21.28,44.56,6.96,4442
2014,5006275,Paraíso das Águas,6.20,17.00,,1.78,,0.00,53.74,54.31,20.59,5047
2014,5006309,Paranaíba,5.00,13.90,17.18,6.55,19.13,3.47,19.25,13.64,21.38,41363
2014,5006358,Paranhos,10.00,23.70,24.62,5.63,2.20,4.14,7.58,21.68,4.30,13311
2014,5006408,Pedro Gomes,5.60,10.20,0.00,6.50,11.54,2.29,17.46,38.88,3.76,7850
2014,5006606,Ponta Porã,4.90,14.10,15.43,5.98,10.21,2.31,19.31,27.57,11.93,85251
2014,5006903,Porto Murtinho,6.80,17.20,19.53,3.98,3.34,0.46,13.82,42.85,6.52,16340
2014,5007109,Ribas do Rio Pardo,6.30,9.90,8.33,4.39,15.31,1.24,23.05,48.71,12.17,22803
2014,5007208,Rio Brilhante,6.40,10.50,12.77,4.52,29.25,4.48,34.08,39.27,19.61,34078
2014,5007307,Rio Negro,8.60,9.90,,5.46,16.61,7.60,12.44,32.24,4.21,4949
2014,5007406,Rio Verde de Mato Grosso,6.40,18.40,11.58,7.21,15.19,1.24,14.96,29.63,6.89,19407
2014,5007505,Rochedo,6.50,19.70,18.52,3.65,7.34,0.00,21.28,24.29,29.85,5205
2014,5007554,Santa Rita do Pardo,4.70,9.60,0.00,4.88,7.50,7.37,25.52,70.35,1.62,7582
2014,5007695,São Gabriel do Oeste,5.20,14.50,4.37,3.92,21.38,2.44,38.68,28.15,14.39,24515
2014,5007703,Sete Quedas,4.60,4.10,15.63,7.55,10.29,13.10,12.30,27.24,5.55,10854
2014,5007802,Selvíria,4.40,13.50,28.57,6.83,21.02,1.50,227.73,11.84,84.38,6441
2014,5007901,Sidrolândia,4.30,14.80,10.04,3.78,15.67,4.01,19.49,35.80,11.83,49712
2014,5007935,Sonora,2.90,10.90,15.75,3.11,22.05,12.48,23.88,41.22,11.13,17019
2014,5007950,Tacuru,8.80,14.20,18.02,5.59,3.62,8.66,12.15,38.96,3.71,10907
2014,5007976,Taquarussu,2.50,6.70,19.61,7.00,31.12,14.01,20.39,49.13,5.10,3570
2014,5008008,Terenos,3.70,13.70,17.05,3.29,9.32,0.53,14.86,31.78,19.21,19434
2014,5008305,Três Lagoas,4.90,11.20,11.81,6.18,34.80,1.80,51.05,9.94,51.91,111652
2014,5008404,Vicentina,5.30,6.60,0.00,8.14,15.05,4.25,17.51,25.67,23.17,6020
2014,5100102,Acorizal,0.90,6.20,31.75,6.12,10.58,0.98,7.09,17.00,9.49,5396
2014,5100201,Água Boa,2.60,10.90,14.63,5.12,9.82,4.50,26.50,26.15,9.57,23057
2014,5100250,Alta Floresta,1.70,12.20,9.81,6.46,4.53,2.70,16.70,9.80,14.74,49877
2014,5100300,Alto Araguaia,3.00,16.30,15.69,5.65,14.75,2.10,35.55,17.46,38.07,17168
2014,5100359,Alto Boa Vista,0.50,10.00,0.00,1.17,1.94,3.91,9.03,25.58,3.09,5980
2014,5100409,Alto Garças,1.40,7.30,12.66,4.97,8.91,0.66,32.14,44.50,4.14,11071
2014,5100508,Alto Paraguai,1.70,18.50,0.00,4.91,3.60,1.09,5.87,20.17,2.82,10592
2014,5100607,Alto Taquari,2.60,11.50,0.00,2.67,38.66,2.80,75.02,44.76,12.95,9376
2014,5100805,Apiacás,2.00,9.10,9.01,5.19,0.80,11.69,10.20,18.24,12.10,9249
2014,5101001,Araguaiana,1.50,17.30,0.00,4.18,1.71,0.00,14.20,45.30,3.01,3108
2014,5101209,Araguainha,3.70,14.30,125.00,5.00,1.20,0.00,11.20,20.20,3.79,1000
2014,5101258,Araputanga,1.10,12.30,10.75,4.83,8.50,2.03,16.74,7.60,32.31,15926
2014,5101308,Arenápolis,0.80,9.00,5.88,6.41,14.64,6.36,11.05,11.87,5.91,9825
2014,5101407,Aripuanã,3.10,18.70,10.90,3.94,1.84,9.48,17.79,11.36,40.71,20293
2014,5101605,Barão de Melgaço,2.10,10.00,0.00,5.04,1.50,0.00,7.26,33.18,1.77,7545
2014,5101704,Barra do Bugres,2.60,22.00,18.64,5.66,14.45,6.37,21.69,41.99,15.89,33365
2014,5101803,Barra do Garças,2.60,11.00,23.16,6.64,21.87,0.14,18.79,7.37,18.99,58099
2014,5101852,Bom Jesus do Araguaia,2.40,13.20,36.04,5.09,0.71,1.72,23.71,61.59,4.26,5889
2014,5101902,Brasnorte,2.10,17.20,20.41,3.74,2.65,6.13,28.00,47.84,9.57,17361
2014,5102504,Cáceres,2.60,10.40,14.94,6.35,16.16,0.94,12.41,10.26,9.71,90106
2014,5102603,Campinápolis,6.80,12.90,73.94,4.88,4.42,13.30,9.15,24.96,9.70,14971
2014,5102637,Campo Novo do Parecis,2.20,13.70,13.03,3.85,17.24,3.58,51.04,43.59,12.53,31171
2014,5102678,Campo Verde,1.90,14.70,9.42,4.51,14.09,3.07,38.94,44.78,9.51,36800
2014,5102686,Campos de Júlio,1.80,14.60,7.46,2.68,40.59,2.27,124.27,49.58,10.49,5969
2014,5102694,Canabrava do Norte,2.50,11.60,20.83,2.55,0.36,0.93,14.71,52.12,6.09,4703
2014,5102702,Canarana,4.80,12.80,29.55,4.96,6.79,1.30,35.85,33.82,6.33,19948
2014,5102793,Carlinda,1.00,17.50,0.00,6.10,0.60,2.25,9.14,24.82,6.22,10493
2014,5102850,Castanheira,2.60,12.30,8.85,4.42,0.94,1.53,10.40,31.74,7.53,8379
2014,5103007,Chapada dos Guimarães,3.70,11.60,23.26,6.36,6.04,1.57,15.11,31.07,16.96,18548
2014,5103056,Cláudia,2.60,10.70,20.55,4.54,3.60,0.52,18.84,36.66,18.61,11457
2014,5103106,Cocalinho,2.50,25.30,0.00,4.34,2.89,15.81,16.07,35.19,19.50,5527
2014,5103205,Colíder,2.30,12.50,20.60,5.74,3.88,4.70,17.02,8.69,20.68,31707
2014,5103254,Colniza,3.50,13.00,24.39,3.07,0.43,12.38,8.80,13.56,18.64,32230
2014,5103304,Comodoro,2.50,14.80,41.90,5.70,3.50,7.51,16.09,29.79,6.84,19294
2014,5103353,Confresa,3.00,11.00,16.47,3.71,1.51,6.37,12.74,20.51,12.32,27749
2014,5103361,Conquista D&apos;Oeste,3.20,5.50,0.00,3.27,3.43,5.63,12.84,12.80,5.94,3673
2014,5103379,Cotriguaçu,2.50,12.50,10.64,1.57,0.41,4.64,7.26,19.56,12.26,17209
2014,5103403,Cuiabá,2.70,14.10,14.02,5.87,38.48,1.02,28.06,0.25,20.99,575480
2014,5103437,Curvelândia,2.00,17.50,16.39,7.02,3.97,0.00,12.17,35.11,13.52,4984
2014,5103452,Denise,2.10,13.90,10.42,3.15,29.68,11.16,28.25,70.47,4.48,8897
2014,5103502,Diamantino,1.60,12.40,9.23,5.44,12.42,1.20,64.91,50.03,9.18,20945
2014,5103601,Dom Aquino,2.30,13.70,12.20,7.07,4.61,20.03,25.89,59.08,7.31,8066
2014,5103700,Feliz Natal,3.40,16.50,24.39,2.97,2.29,0.39,18.57,40.98,16.27,12440
2014,5103809,Figueirópolis D&apos;Oeste,2.70,8.30,22.22,5.00,1.86,0.00,10.89,29.16,6.11,3599
2014,5103858,Gaúcha do Norte,6.80,21.10,28.37,3.33,2.36,0.88,38.49,61.50,4.33,6900
2014,5103908,General Carneiro,4.40,10.40,63.06,7.78,2.70,16.58,27.79,65.24,3.98,5267
2014,5103957,Glória D&apos;Oeste,1.60,8.60,,6.24,4.76,0.53,13.18,38.97,3.78,3047
2014,5104104,Guarantã do Norte,4.70,14.60,8.99,4.34,2.06,3.89,12.72,10.47,17.67,33632
2014,5104203,Guiratinga,1.70,10.00,17.86,6.04,2.81,16.98,17.19,52.99,4.42,14401
2014,5104500,Indiavaí,0.90,9.10,76.92,4.37,1.83,1.08,11.59,20.30,22.42,2518
2014,5104526,Ipiranga do Norte,1.60,7.60,9.62,3.62,7.03,2.44,62.13,53.76,4.25,6347
2014,5104542,Itanhangá,2.00,26.10,18.69,5.04,2.47,1.60,23.47,49.15,7.47,5950
2014,5104559,Itaúba,1.30,15.90,0.00,5.09,1.99,0.00,21.75,36.49,8.47,4124
2014,5104609,Itiquira,2.50,21.70,17.44,3.82,2.68,1.62,59.92,44.77,17.46,12293
2014,5104807,Jaciara,1.50,12.10,6.06,6.24,19.73,2.81,24.22,29.54,14.36,26281
2014,5104906,Jangada,1.70,6.70,0.00,5.83,3.30,0.30,25.54,37.03,35.99,7889
2014,5105002,Jauru,1.60,9.40,0.00,5.59,4.78,0.59,16.56,11.97,42.12,9482
2014,5105101,Juara,2.40,18.00,15.13,5.20,3.60,5.04,14.70,16.82,16.75,33483
2014,5105150,Juína,1.90,14.30,10.17,5.52,3.68,2.45,15.43,11.43,15.21,39640
2014,5105176,Juruena,1.30,22.00,5.38,2.23,1.09,5.17,8.81,14.20,14.66,13424
2014,5105200,Juscimeira,2.50,9.00,24.84,6.80,5.78,11.68,16.66,39.84,15.90,11179
2014,5105234,Lambari D&apos;Oeste,3.80,12.30,18.52,4.03,7.24,0.00,25.09,57.32,10.62,5708
2014,5105259,Lucas do Rio Verde,1.70,12.20,17.92,3.38,22.94,2.73,39.21,19.67,22.49,55094
2014,5105309,Luciara,4.70,6.60,0.00,3.77,1.70,1.75,8.03,19.67,2.44,2121
2014,5105507,Vila Bela da Santíssima Trindade,3.70,9.50,22.99,3.83,1.68,1.05,19.02,24.58,33.40,15138
2014,5105580,Marcelândia,4.30,18.00,15.54,4.96,1.96,10.09,15.05,31.22,16.67,11090
2014,5105606,Matupá,3.20,20.40,7.12,5.06,2.49,3.27,21.62,14.50,21.20,15206
2014,5105622,Mirassol d&apos;Oeste,1.60,11.30,11.71,5.42,17.34,1.00,16.97,10.00,24.74,26188
2014,5105903,Nobres,2.30,8.10,8.06,5.87,7.55,1.79,30.01,10.44,57.00,14980
2014,5106000,Nortelândia,2.20,8.60,28.04,7.51,14.69,12.72,13.35,26.37,23.09,6128
2014,5106109,Nossa Senhora do Livramento,2.60,5.60,8.13,5.16,3.18,3.40,9.72,25.60,12.52,11444
2014,5106158,Nova Bandeirantes,3.40,13.50,25.64,3.37,0.63,1.03,10.00,24.72,14.55,13343
2014,5106174,Nova Nazaré,7.80,23.10,162.16,4.70,1.91,16.61,10.60,35.67,2.97,3406
2014,5106182,Nova Lacerda,5.10,19.90,0.00,4.21,3.45,2.45,15.79,31.29,17.04,5939
2014,5106190,Nova Santa Helena,1.30,7.40,19.23,3.66,0.87,1.80,14.64,33.79,8.75,3550
2014,5106208,Nova Brasilândia,2.00,13.80,62.50,6.52,3.09,1.40,10.10,35.63,2.56,4139
2014,5106216,Nova Canaã do Norte,1.60,10.00,5.71,3.89,0.92,1.30,18.81,30.01,21.92,12330
2014,5106224,Nova Mutum,1.30,12.00,11.80,3.48,24.50,2.11,51.54,27.21,19.79,38206
2014,5106232,Nova Olímpia,1.20,11.60,27.97,4.17,24.85,2.91,17.21,36.14,16.29,18704
2014,5106240,Nova Ubiratã,4.60,6.40,0.00,2.66,4.42,1.80,51.26,63.47,5.24,10508
2014,5106257,Nova Xavantina,2.60,14.40,5.75,4.44,13.40,1.55,17.43,26.08,18.09,20273
2014,5106265,Novo Mundo,1.50,13.20,11.63,3.91,0.40,1.70,11.13,41.21,3.52,8174
2014,5106273,Novo Horizonte do Norte,6.80,8.10,0.00,3.92,1.07,0.00,9.18,30.30,4.69,3830
2014,5106281,Novo São Joaquim,3.00,17.90,10.00,6.04,8.93,0.37,39.88,67.01,4.90,5465
2014,5106299,Paranaíta,1.30,11.00,18.63,5.73,2.46,12.33,64.08,4.54,75.16,10823
2014,5106307,Paranatinga,3.30,16.70,14.29,6.04,5.39,0.53,26.75,47.34,10.64,20703
2014,5106315,Novo Santo Antônio,4.70,13.10,0.00,4.78,0.26,0.00,8.64,16.73,3.21,2301
2014,5106372,Pedra Preta,2.10,16.60,14.98,5.63,7.04,1.41,27.28,40.47,17.03,16513
2014,5106422,Peixoto de Azevedo,2.90,16.30,24.63,5.91,0.94,7.49,8.37,12.69,4.84,32464
2014,5106455,Planalto da Serra,2.80,18.90,0.00,5.25,1.84,0.00,18.21,56.72,3.71,2665
2014,5106505,Poconé,2.00,13.80,15.21,6.79,6.27,6.21,9.71,14.09,9.39,32092
2014,5106653,Pontal do Araguaia,0.80,15.10,0.00,4.67,6.82,0.67,8.45,24.84,5.72,5993
2014,5106703,Ponte Branca,1.60,5.90,55.56,8.50,2.91,3.85,11.18,13.09,5.45,1648
2014,5106752,Pontes e Lacerda,2.70,19.40,10.78,5.15,11.65,13.80,16.43,9.68,19.53,42924
2014,5106778,Porto Alegre do Norte,2.40,15.70,8.20,3.65,1.56,5.08,11.31,25.07,4.16,11508
2014,5106802,Porto dos Gaúchos,3.10,12.20,0.00,3.73,1.90,1.32,33.92,58.92,7.64,5361
2014,5106828,Porto Esperidião,2.60,12.80,38.89,4.13,1.35,0.98,10.87,33.86,5.21,11392
2014,5106851,Porto Estrela,0.80,15.30,58.82,7.99,3.59,2.59,10.40,33.55,3.64,3255
2014,5107008,Poxoréo,2.60,12.10,7.94,7.68,3.78,5.03,19.63,58.96,7.41,16677
2014,5107040,Primavera do Leste,1.90,15.40,14.83,5.44,22.07,1.53,41.06,21.56,14.55,56450
2014,5107065,Querência,2.10,18.40,14.66,2.98,5.64,4.12,52.57,39.73,6.27,15121
2014,5107107,São José dos Quatro Marcos,1.30,9.50,11.45,5.61,6.19,0.82,14.43,13.39,21.87,18710
2014,5107156,Reserva do Cabaçal,1.80,8.40,0.00,5.72,1.37,0.00,66.00,88.56,0.86,2621
2014,5107180,Ribeirão Cascalheira,2.90,12.80,37.23,5.51,1.67,2.29,19.07,49.50,4.01,9440
2014,5107198,Ribeirãozinho,1.50,17.70,40.00,7.47,4.13,27.04,28.62,37.48,30.16,2275
2014,5107206,Rio Branco,3.70,11.40,14.71,5.34,2.26,10.80,9.74,9.51,5.02,5054
2014,5107248,Santa Carmem,1.20,13.30,33.33,3.76,5.22,0.49,37.42,55.82,10.32,4256
2014,5107263,Santo Afonso,1.60,12.00,0.00,6.93,4.09,4.96,13.07,47.34,4.04,3032
2014,5107297,São José do Povo,1.50,13.00,,3.97,2.09,0.00,6.99,26.15,2.08,3782
2014,5107305,São José do Rio Claro,2.30,18.70,3.42,4.55,4.25,0.79,23.31,45.09,10.36,18701
2014,5107354,São José do Xingu,2.00,13.10,10.42,3.92,1.40,1.77,26.79,59.44,3.24,5354
2014,5107404,São Pedro da Cipa,1.30,10.40,13.33,5.01,3.07,3.10,9.25,4.67,33.53,4393
2014,5107578,Rondolândia,6.80,31.30,28.57,1.86,0.88,0.00,12.25,42.93,11.72,3759
2014,5107602,Rondonópolis,2.00,14.00,10.90,6.05,19.38,0.38,28.42,3.89,29.93,211718
2014,5107701,Rosário Oeste,5.50,12.10,10.58,7.18,4.00,8.05,10.33,29.14,10.34,17275
2014,5107743,Santa Cruz do Xingu,1.80,17.60,0.00,2.26,0.63,0.00,29.20,56.84,5.26,2213
2014,5107750,Salto do Céu,2.30,8.30,0.00,5.02,1.14,2.94,11.22,35.73,3.30,3583
2014,5107768,Santa Rita do Trivelato,4.50,28.80,26.32,,12.44,0.65,104.33,66.89,4.08,2935
2014,5107776,Santa Terezinha,4.30,10.30,0.00,3.59,0.41,0.61,8.63,37.99,2.53,7798
2014,5107792,Santo Antônio do Leste,6.50,16.70,18.87,2.71,3.09,1.74,57.54,75.94,4.43,4435
2014,5107800,Santo Antônio do Leverger,2.40,8.40,12.99,6.04,4.18,0.71,19.89,62.26,6.20,19030
2014,5107859,São Félix do Araguaia,3.10,12.70,9.17,3.53,2.98,8.41,25.12,52.77,3.75,11039
2014,5107875,Sapezal,2.90,13.60,9.07,3.21,11.88,10.31,63.93,51.81,8.53,21811
2014,5107883,Serra Nova Dourada,2.70,14.70,,,0.34,4.08,10.35,32.68,2.49,1492
2014,5107909,Sinop,2.10,14.00,13.08,4.92,16.06,0.73,26.60,6.20,15.08,126817
2014,5107925,Sorriso,2.70,13.20,14.04,3.63,15.16,1.64,44.92,23.60,12.80,77735
2014,5107941,Tabaporã,2.60,11.80,7.09,4.59,4.83,1.44,29.17,60.94,8.66,9582
2014,5107958,Tangará da Serra,2.10,13.30,13.99,4.86,18.90,4.33,19.49,15.73,14.99,92298
2014,5108006,Tapurah,1.30,11.90,20.20,2.93,5.50,1.54,42.33,50.52,6.65,11950
2014,5108055,Terra Nova do Norte,1.50,4.30,0.00,7.51,1.73,4.76,14.29,28.56,7.66,10391
2014,5108105,Tesouro,1.20,10.50,,6.00,0.91,1.42,22.57,65.62,4.01,3498
2014,5108204,Torixoréu,2.10,7.20,0.00,7.40,19.82,8.27,16.36,37.03,3.24,3785
2014,5108303,União do Sul,0.80,17.80,31.75,4.17,2.23,0.87,18.97,37.50,14.66,3594
2014,5108352,Vale de São Domingos,1.00,8.60,29.41,3.94,1.28,2.26,11.60,34.64,8.71,3045
2014,5108402,Várzea Grande,2.30,14.90,12.98,6.17,17.61,2.57,17.49,1.91,18.97,265775
2014,5108501,Vera,1.50,12.60,25.97,4.13,4.69,0.90,26.63,49.76,9.43,10650
2014,5108600,Vila Rica,3.10,10.70,22.39,3.62,4.07,22.23,13.09,24.21,9.41,23469
2014,5108808,Nova Guarita,4.00,9.00,29.41,4.51,0.73,1.24,10.91,34.07,3.97,4660
2014,5108857,Nova Marilândia,1.00,7.10,0.00,4.87,20.06,0.98,39.30,29.72,34.39,3080
2014,5108907,Nova Maringá,4.40,21.80,9.80,3.05,2.61,0.98,35.50,58.16,10.45,7546
2014,5108956,Nova Monte Verde,2.20,14.20,26.32,3.98,0.92,0.58,11.88,25.79,8.05,8543
2014,5200050,Abadia de Goiás,5.70,16.30,32.68,6.85,10.77,2.78,18.86,3.59,18.97,7733
2014,5200100,Abadiânia,3.90,9.70,29.13,5.42,2.18,0.50,12.52,24.26,7.60,17701
2014,5200134,Acreúna,4.50,12.20,23.89,6.36,12.07,9.10,19.02,33.67,9.60,21549
2014,5200159,Adelândia,5.20,10.10,,5.87,2.00,2.67,9.37,24.48,9.73,2554
2014,5200175,Água Fria de Goiás,1.00,8.10,18.18,2.57,2.70,0.00,23.59,64.19,6.78,5451
2014,5200209,Água Limpa,6.20,5.20,0.00,6.98,4.04,1.72,18.36,47.97,3.37,2007
2014,5200258,Águas Lindas de Goiás,5.80,16.40,18.48,3.51,3.15,0.73,6.17,0.22,11.27,182526
2014,5200308,Alexânia,4.00,11.80,15.00,6.74,6.06,10.13,20.43,9.96,18.61,25805
2014,5200506,Aloândia,2.90,12.50,,8.16,5.81,0.90,12.88,24.85,5.65,2084
2014,5200555,Alto Horizonte,4.50,7.80,10.53,5.84,27.00,2.08,69.97,2.34,66.65,5307
2014,5200605,Alto Paraíso de Goiás,5.70,12.30,22.22,4.64,3.38,5.03,12.80,23.33,6.54,7328
2014,5200803,Alvorada do Norte,3.10,8.40,7.46,5.18,2.99,8.01,9.70,13.35,7.64,8499
2014,5200829,Amaralina,6.60,15.80,0.00,3.55,0.79,1.30,9.69,48.41,3.02,3658
2014,5200852,Americano do Brasil,3.30,9.20,0.00,8.18,2.34,1.61,7.87,18.17,15.62,5866
2014,5200902,Amorinópolis,4.40,8.40,0.00,10.20,1.05,8.06,11.95,39.97,6.61,3528
2014,5201108,Anápolis,3.10,9.30,12.56,6.96,18.02,1.08,27.67,0.49,34.98,361991
2014,5201207,Anhanguera,0.70,0.00,0.00,9.15,10.89,9.89,10.92,14.70,8.01,1093
2014,5201306,Anicuns,2.10,10.40,0.00,4.78,5.84,2.14,13.51,17.56,24.96,21338
2014,5201405,Aparecida de Goiânia,4.90,12.20,13.33,4.91,15.47,1.77,17.98,0.09,27.33,511323
2014,5201454,Aparecida do Rio Doce,2.00,12.30,,5.59,2.67,1.03,21.04,50.23,4.75,2505
2014,5201504,Aporé,2.80,11.80,0.00,4.95,3.91,4.84,35.43,44.56,22.62,4043
2014,5201603,Araçu,3.10,4.50,0.00,8.95,2.63,4.09,9.68,27.59,9.14,3800
2014,5201702,Aragarças,3.50,20.30,9.74,6.95,5.05,0.36,8.01,4.43,6.29,19426
2014,5201801,Aragoiânia,5.80,13.40,61.95,7.44,3.90,9.14,7.88,10.38,15.88,9278
2014,5202155,Araguapaz,3.80,11.30,21.28,5.13,2.98,3.56,10.33,32.96,5.14,7795
2014,5202353,Arenópolis,2.70,14.70,0.00,3.84,2.27,11.11,27.92,41.20,26.73,3122
2014,5202502,Aruanã,2.30,9.60,14.08,4.92,3.00,3.02,13.21,34.63,5.30,8542
2014,5202601,Aurilândia,1.00,9.30,0.00,7.04,2.76,5.63,11.96,36.74,8.04,3553
2014,5202809,Avelinópolis,2.80,9.50,0.00,6.80,4.08,5.65,15.06,44.91,11.55,2501
2014,5203104,Baliza,7.00,11.00,40.00,2.78,2.13,0.00,10.94,52.45,4.00,4321
2014,5203203,Barro Alto,2.60,9.20,16.53,4.48,17.99,4.18,44.57,4.45,65.45,9820
2014,5203302,Bela Vista de Goiás,4.70,15.10,16.44,6.38,7.68,10.68,22.83,16.81,34.67,27112
2014,5203401,Bom Jardim de Goiás,3.10,8.60,27.78,8.53,6.17,8.22,12.06,36.61,4.25,8790
2014,5203500,Bom Jesus de Goiás,3.00,8.20,11.90,5.55,21.01,2.45,19.81,36.91,6.65,22872
2014,5203559,Bonfinópolis,5.20,13.70,26.55,6.35,6.19,0.81,6.63,10.61,10.49,8508
2014,5203575,Bonópolis,3.40,15.40,51.28,3.58,0.15,3.64,14.66,58.68,3.77,3916
2014,5203609,Brazabrantes,4.60,11.80,22.22,3.16,5.51,3.76,17.30,13.61,48.80,3485
